ID,SITE_ID,RELEVE_ID,SPECIES_NAME,DOMIN
11189,460,1,"Galium saxatile",2
11190,460,1,"Juncus effusus",3
11191,460,1,"Molinia caerulea",2
11192,460,1,"Polytrichum formosum",4
11193,460,1,"Potentilla erecta",1
11194,460,1,"Rhytidiadelphus squarrosus",4
11195,460,1,"Thuidium tamariscinum",2
11196,460,1,"Trifolium repens",3
11197,460,2,"Agrostis capillaris",8
11198,460,2,"Anthoxanthum odoratum",3
11199,460,2,"Calliergonella cuspidata",3
11200,460,2,"Holcus lanatus",5
11201,460,2,"Kindbergia praelonga",2
11202,460,2,"Lolium perenne",3
11203,460,2,"Rhytidiadelphus squarrosus",3
11204,460,2,"Trifolium repens",2
11205,461,1,"Agrostis capillaris",5
11206,461,1,"Anagallis tenella",5
11207,461,1,"Anthoxanthum odoratum",4
11208,461,1,"Calluna vulgaris",2
11209,461,1,"Carex binervis",4
11210,461,1,"Carex flacca",3
11211,461,1,"Crepis capillaris",1
11212,461,1,"Danthonia decumbens",4
11213,461,1,"Erica tetralix",2
11214,461,1,"Festuca rubra",6
11215,461,1,"Holcus lanatus",2
11216,461,1,"Juncus acutiflorus",4
11217,461,1,"Nardus stricta",5
11218,461,1,"Polygala serpyllifolia",2
11219,461,1,"Potentilla erecta",5
11220,461,1,"Rhytidiadelphus squarrosus",2
11221,461,1,"Scleropodium purum",3
11222,461,1,"Ulex gallii",3
11223,461,2,"Agrostis capillaris",2
11224,461,2,"Agrostis stolonifera",2
11225,461,2,"Angelica sylvestris",1
11226,461,2,"Anthoxanthum odoratum",2
11227,461,2,"Brachythecium rutabulum",1
11228,461,2,"Calliergonella cuspidata",2
11229,461,2,"Carex flacca",3
11230,461,2,"Festuca rubra",6
11231,461,2,"Galium palustre",2
11232,461,2,"Holcus lanatus",2
11233,461,2,"Hydrocotyle vulgaris",3
11234,461,2,"Juncus acutiflorus",4
11235,461,2,"Kindbergia praelonga",1
11236,461,2,"Lophocolea bidentata",3
11237,461,2,"Lotus pedunculatus",2
11238,461,2,"Molinia caerulea",7
11239,461,2,"Pellia species",0.1
11240,461,2,"Potentilla erecta",2
11241,461,2,"Scutellaria minor",2
11242,461,2,"Trifolium repens",2
11243,461,3,"Agrostis stolonifera",3
11244,461,3,"Armeria maritima",7
11245,461,3,"Carex viridula",2
11246,461,3,"Cladonia rangiformis",1
11247,461,3,"Festuca rubra",4
11248,461,3,"Hypnum cupressiforme s.s.",2
11249,461,3,"Kindbergia praelonga",2
11250,461,3,"Lotus corniculatus",2
11251,461,3,"Plantago coronopus",7
11252,461,3,"Plantago lanceolata",2
11253,461,3,"Plantago maritima",2
11254,461,3,"Thymus polytrichus",2
11255,461,3,"Trichostomum brachydontium",2
11256,461,3,"Trifolium repens",1
11257,461,3,"Tuberaria guttata",1
11258,462,1,"Agrostis capillaris",3
11259,462,1,"Anagallis tenella",0.1
11260,462,1,"Campylopus pyriformis",2
11261,462,1,"Carex nigra",2
11262,462,1,"Cerastium fontanum",2
11263,462,1,"Holcus lanatus",5
11264,462,1,"Hydrocotyle vulgaris",1
11265,462,1,"Juncus acutiflorus",1
11266,462,1,"Juncus bufonius",3
11267,462,1,"Juncus effusus",7
11268,462,1,"Jungermannia gracillima",0.1
11269,462,1,"Luzula multiflora",0.1
11270,462,1,"Mnium hornum",0.1
11271,462,1,"Poa annua",4
11272,462,1,"Prunella vulgaris",1
11273,462,1,"Ranunculus flammula",2
11274,462,1,"Rumex acetosa",2
11275,462,1,"Sphagnum denticulatum",0.1
11276,462,1,"Stellaria uliginosa",0.1
11277,462,1,"Trifolium repens",4
11278,462,1,"Ulex gallii",0.1
11279,462,2,"Agrostis capillaris",6
11280,462,2,"Agrostis stolonifera",3
11281,462,2,"Anthoxanthum odoratum",3
11282,462,2,"Carex binervis",0.1
11283,462,2,"Carex echinata",2
11284,462,2,"Carex nigra",1
11285,462,2,"Carex panicea",4
11286,462,2,"Danthonia decumbens",2
11287,462,2,"Holcus lanatus",4
11288,462,2,"Hylocomium splendens",2
11289,462,2,"Juncus acutiflorus",5
11290,462,2,"Juncus bulbosus",0.1
11291,462,2,"Juncus squarrosus",1
11292,462,2,"Luzula multiflora",2
11293,462,2,"Pedicularis sylvatica",2
11294,462,2,"Potentilla erecta",4
11295,462,2,"Rhytidiadelphus squarrosus",7
11296,462,2,"Thuidium tamariscinum",1
11297,462,2,"Trifolium repens",1
11298,462,3,"Agrostis capillaris",3
11299,462,3,"Anagallis tenella",2
11300,462,3,"Anthoxanthum odoratum",2
11301,462,3,"Campylopus introflexus",1
11302,462,3,"Carex echinata",3
11303,462,3,"Carex panicea",5
11304,462,3,"Carex pulicaris",0.1
11305,462,3,"Carex viridula",3
11306,462,3,"Cerastium fontanum",0.1
11307,462,3,"Danthonia decumbens",3
11308,462,3,"Holcus lanatus",2
11309,462,3,"Hydrocotyle vulgaris",1
11310,462,3,"Juncus acutiflorus",3
11311,462,3,"Juncus bulbosus",4
11312,462,3,"Luzula multiflora",0.1
11313,462,3,"Molinia caerulea",3
11314,462,3,"Nardus stricta",3
11315,462,3,"Pedicularis sylvatica",2
11316,462,3,"Plantago lanceolata",0.1
11317,462,3,"Poa annua",1
11318,462,3,"Polygala serpyllifolia",1
11319,462,3,"Potentilla erecta",3
11320,462,3,"Prunella vulgaris",1
11321,462,3,"Ranunculus flammula",2
11322,462,3,"Rhytidiadelphus squarrosus",2
11323,462,3,"Sphagnum denticulatum",2
11324,462,3,"Thuidium tamariscinum",2
11325,462,3,"Trifolium repens",1
11326,462,3,"Viola palustris",2
11327,462,4,"Agrostis stolonifera",2
11328,462,4,"Angelica sylvestris",2
11329,462,4,"Anthoxanthum odoratum",3
11330,462,4,"Calliergonella cuspidata",0.1
11331,462,4,"Cirsium palustre",3
11332,462,4,"Holcus lanatus",4
11333,462,4,"Juncus acutiflorus",8
11334,462,4,"Juncus effusus",6
11335,462,4,"Lotus pedunculatus",4
11336,462,4,"Lysimachia nemorum",0.1
11337,462,4,"Mentha aquatica",3
11338,462,4,"Myosotis secunda",2
11339,462,4,"Pellia epiphylla",2
11340,462,4,"Potentilla erecta",2
11341,462,4,"Prunella vulgaris",3
11342,462,4,"Ranunculus acris",3
11343,462,4,"Ranunculus repens",3
11344,462,4,"Trifolium repens",2
11345,462,4,"Veronica scutellata",2
11346,462,4,"Viola palustris",2
11347,462,5,"Agrostis capillaris",4
11348,462,5,"Anthoxanthum odoratum",7
11349,462,5,"Carex echinata",4
11350,462,5,"Carex nigra",3
11351,462,5,"Erica tetralix",1
11352,462,5,"Hylocomium splendens",3
11353,462,5,"Juncus acutiflorus",4
11354,462,5,"Juncus squarrosus",4
11355,462,5,"Luzula multiflora",2
11356,462,5,"Molinia caerulea",4
11357,462,5,"Pedicularis sylvatica",1
11358,462,5,"Polygala serpyllifolia",1
11359,462,5,"Potentilla erecta",5
11360,462,5,"Rhytidiadelphus loreus",2
11361,462,5,"Rhytidiadelphus squarrosus",7
11362,462,5,"Sphagnum palustre",2
11363,462,5,"Sphagnum subnitens",3
11364,462,5,"Thuidium tamariscinum",2
11365,462,6,"Agrostis capillaris",3
11366,462,6,"Anthoxanthum odoratum",7
11367,462,6,"Carex binervis",0.1
11368,462,6,"Carex pilulifera",1
11369,462,6,"Carex pulicaris",2
11370,462,6,"Cirsium palustre",2
11371,462,6,"Cynosurus cristatus",3
11372,462,6,"Danthonia decumbens",2
11373,462,6,"Holcus lanatus",7
11374,462,6,"Lotus corniculatus",2
11375,462,6,"Luzula multiflora",1
11376,462,6,"Plantago lanceolata",1
11377,462,6,"Potentilla erecta",4
11378,462,6,"Ranunculus repens",1
11379,462,6,"Rhytidiadelphus squarrosus",3
11380,462,6,"Scleropodium purum",3
11381,462,6,"Trifolium repens",3
11382,463,1,"Agrostis capillaris",7
11383,463,1,"Anagallis tenella",1
11384,463,1,"Anthoxanthum odoratum",4
11385,463,1,"Calluna vulgaris",2
11386,463,1,"Calypogeia fissa",2
11387,463,1,"Campylopus flexuosus",0.1
11388,463,1,"Campylopus introflexus",0.1
11389,463,1,"Carex flacca",3
11390,463,1,"Carex viridula",3
11391,463,1,"Cephalozia species",0.1
11392,463,1,"Cirsium palustre",3
11393,463,1,"Danthonia decumbens",2
11394,463,1,"Diplophyllum albicans",0.1
11395,463,1,"Erica tetralix",2
11396,463,1,"Galium saxatile",2
11397,463,1,"Holcus lanatus",3
11398,463,1,"Hylocomium splendens",4
11399,463,1,"Hypnum cupressiforme s.s.",0.1
11400,463,1,"Juncus acutiflorus",2
11401,463,1,"Juncus squarrosus",3
11402,463,1,"Luzula species",1
11403,463,1,"Nardus stricta",5
11404,463,1,"Peltigera species",0.1
11405,463,1,"Pleurozium schreberi",0.1
11406,463,1,"Polygala serpyllifolia",2
11407,463,1,"Potentilla erecta",3
11408,463,1,"Rhytidiadelphus loreus",1
11409,463,1,"Rhytidiadelphus squarrosus",2
11410,463,1,"Scapania nemorea",2
11411,463,1,"Scleropodium purum",1
11412,463,1,"Sphagnum palustre",4
11413,463,1,"Thuidium tamariscinum",1
11414,463,1,"Viola riviniana",0.1
11415,463,2,"Agrostis capillaris",7
11416,463,2,"Anthoxanthum odoratum",5
11417,463,2,"Calluna vulgaris",3
11418,463,2,"Cardamine pratensis",1
11419,463,2,"Carex flacca",2
11420,463,2,"Carex species",2
11421,463,2,"Cerastium fontanum",0.1
11422,463,2,"Cirsium palustre",2
11423,463,2,"Dicranum scoparium",1
11424,463,2,"Eriophorum vaginatum",2
11425,463,2,"Galium saxatile",3
11426,463,2,"Holcus lanatus",2
11427,463,2,"Hylocomium splendens",6
11428,463,2,"Hypnum cupressiforme s.s.",0.1
11429,463,2,"Juncus effusus",2
11430,463,2,"Luzula multiflora",2
11431,463,2,"Nardus stricta",6
11432,463,2,"Plagiothecium undulatum",1
11433,463,2,"Pleurozium schreberi",3
11434,463,2,"Polygala species",0.1
11435,463,2,"Polytrichum formosum",2
11436,463,2,"Potentilla erecta",4
11437,463,2,"Rhytidiadelphus loreus",0.1
11438,463,2,"Rhytidiadelphus squarrosus",5
11439,463,2,"Scapania gracilis",3
11440,463,2,"Sphagnum quinquefarium",0.1
11441,463,2,"Thuidium tamariscinum",1
11442,463,2,"Trifolium repens",2
11443,463,3,"Agrostis capillaris",4
11444,463,3,"Breutelia chrysocoma",3
11445,463,3,"Campylopus flexuosus",0.1
11446,463,3,"Carex echinata",1
11447,463,3,"Carex panicea",2
11448,463,3,"Carex species",2
11449,463,3,"Dicranum scoparium",0.1
11450,463,3,"Diplophyllum albicans",3
11451,463,3,"Eleocharis multicaulis",3
11452,463,3,"Erica cinerea",2
11453,463,3,"Erica tetralix",2
11454,463,3,"Festuca vivipara",2
11455,463,3,"Molinia caerulea",4
11456,463,3,"Nardus stricta",8
11457,463,3,"Odontoschisma sphagni",0.1
11458,463,3,"Pellia species",0.1
11459,463,3,"Pleurozium schreberi",0.1
11460,463,3,"Potentilla erecta",2
11461,463,3,"Racomitrium lanuginosum",3
11462,463,3,"Rhytidiadelphus loreus",1
11463,463,3,"Sphagnum capillifolium",0.1
11464,463,3,"Sphagnum palustre",4
11465,463,4,"Agrostis capillaris",7
11466,463,4,"Cephaloziella species",2
11467,463,4,"Cladonia fimbriata",3
11468,463,4,"Collema auriforme",1
11469,463,4,"Dicranum scoparium",0.1
11470,463,4,"Frullania tamarisci",2
11471,463,4,"Hylocomium splendens",2
11472,463,4,"Hypnum cupressiforme s.s.",1
11473,463,4,"Nardia species",0.1
11474,463,4,"Racomitrium lanuginosum",2
11475,463,4,"Rhytidiadelphus loreus",0.1
11476,463,4,"Scapania gracilis",3
11477,464,1,"Agrostis capillaris",5
11478,464,1,"Anagallis tenella",2
11479,464,1,"Armeria maritima",3
11480,464,1,"Bellis perennis",0.1
11481,464,1,"Calluna vulgaris",2
11482,464,1,"Carex panicea",1
11483,464,1,"Carex viridula",2
11484,464,1,"Cerastium fontanum",2
11485,464,1,"Danthonia decumbens",4
11486,464,1,"Erica tetralix",2
11487,464,1,"Festuca ovina",7
11488,464,1,"Holcus lanatus",3
11489,464,1,"Hydrocotyle vulgaris",2
11490,464,1,"Leontodon hispidus",2
11491,464,1,"Lotus corniculatus",3
11492,464,1,"Plantago maritima",4
11493,464,1,"Potentilla erecta",6
11494,464,2,"Agrostis stolonifera",2
11495,464,2,"Anagallis tenella",0.1
11496,464,2,"Armeria maritima",1
11497,464,2,"Bellis perennis",0.1
11498,464,2,"Carex viridula",2
11499,464,2,"Cerastium fontanum",0.1
11500,464,2,"Danthonia decumbens",2
11501,464,2,"Festuca ovina",7
11502,464,2,"Hypochaeris radicata",1
11503,464,2,"Lotus corniculatus",2
11504,464,2,"Plantago coronopus",2
11505,464,2,"Plantago maritima",7
11506,464,2,"Thymus polytrichus",3
11507,464,2,"Trifolium repens",1
11508,465,1,"Achillea millefolium",2
11509,465,1,"Agrostis capillaris",3
11510,465,1,"Anthoxanthum odoratum",3
11511,465,1,"Anthriscus sylvestris",1
11512,465,1,"Centaurea nigra",1
11513,465,1,"Centaurium erythraea",1
11514,465,1,"Cerastium fontanum",0.1
11515,465,1,"Cynosurus cristatus",2
11516,465,1,"Dactylis glomerata",5
11517,465,1,"Danthonia decumbens",2
11518,465,1,"Daucus carota",3
11519,465,1,"Festuca ovina",5
11520,465,1,"Holcus lanatus",3
11521,465,1,"Hypochaeris radicata",4
11522,465,1,"Jasione montana",1
11523,465,1,"Luzula campestris",0.1
11524,465,1,"Plantago lanceolata",2
11525,465,1,"Prunella vulgaris",3
11526,465,1,"Ranunculus repens",1
11527,465,1,"Rumex acetosa",1
11528,465,1,"Rumex acetosella",0.1
11529,465,1,"Succisa pratensis",1
11530,465,1,"Thymus polytrichus",3
11531,465,1,"Trifolium pratense",3
11532,465,1,"Trifolium repens",4
11533,465,2,"Agrostis capillaris",2
11534,465,2,"Armeria maritima",5
11535,465,2,"Cerastium fontanum",0.1
11536,465,2,"Festuca rubra",7
11537,465,2,"Plantago coronopus",7
11538,465,2,"Sedum anglicum",0.1
11539,465,2,"Trifolium repens",1
11540,465,3,"Agrostis capillaris",3
11541,465,3,"Anagallis tenella",0.1
11542,465,3,"Calluna vulgaris",2
11543,465,3,"Carex viridula",0.1
11544,465,3,"Dicranum scoparium",0.1
11545,465,3,"Erica cinerea",1
11546,465,3,"Festuca rubra",7
11547,465,3,"Frullania tamarisci",0.1
11548,465,3,"Holcus lanatus",2
11549,465,3,"Hypochaeris radicata",2
11550,465,3,"Lotus corniculatus",3
11551,465,3,"Luzula campestris",0.1
11552,465,3,"Plantago coronopus",3
11553,465,3,"Plantago lanceolata",3
11554,465,3,"Plantago maritima",2
11555,465,3,"Potentilla erecta",5
11556,465,3,"Radiola linoides",2
11557,465,4,"Agrostis capillaris",1
11558,465,4,"Armeria maritima",4
11559,465,4,"Carex viridula",0.1
11560,465,4,"Cerastium fontanum",1
11561,465,4,"Danthonia decumbens",2
11562,465,4,"Festuca rubra",6
11563,465,4,"Holcus lanatus",1
11564,465,4,"Hypnum cupressiforme s.s.",1
11565,465,4,"Isothecium myosuroides",1
11566,465,4,"Lotus corniculatus",3
11567,465,4,"Plantago coronopus",3
11568,465,4,"Plantago maritima",8
11569,465,4,"Potentilla erecta",2
11570,465,4,"Trifolium repens",2
11571,466,1,"Agrostis stolonifera",2
11572,466,1,"Centaurea nigra",1
11573,466,1,"Cerastium fontanum",3
11574,466,1,"Festuca rubra",5
11575,466,1,"Holcus lanatus",7
11576,466,1,"Juncus acutiflorus",8
11577,466,1,"Lotus corniculatus",3
11578,466,1,"Plantago lanceolata",4
11579,466,1,"Potentilla erecta",2
11580,466,1,"Ranunculus flammula",1
11581,466,1,"Ranunculus repens",3
11582,466,1,"Rumex acetosa",1
11583,466,1,"Senecio jacobaea",0.1
11584,466,1,"Trifolium repens",2
11585,466,2,"Agrostis stolonifera",3
11586,466,2,"Anthyllis vulneraria",1
11587,466,2,"Armeria maritima",0.1
11588,466,2,"Carex nigra",3
11589,466,2,"Centaurea nigra",2
11590,466,2,"Cochlearia officinalis",0.1
11591,466,2,"Euphrasia tetraquetra",1
11592,466,2,"Festuca rubra",8
11593,466,2,"Leontodon autumnalis",1
11594,466,2,"Lotus corniculatus",3
11595,466,2,"Plantago lanceolata",3
11596,466,2,"Plantago major",1
11597,466,2,"Plantago maritima",5
11598,466,2,"Trifolium pratense",0.1
11599,466,2,"Trifolium repens",2
11600,466,3,"Agrostis capillaris",2
11601,466,3,"Armeria maritima",4
11602,466,3,"Cochlearia officinalis",1
11603,466,3,"Festuca ovina",5
11604,466,3,"Lotus corniculatus",2
11605,466,3,"Plantago coronopus",4
11606,466,3,"Plantago maritima",8
11607,466,3,"Trifolium repens",0.1
11608,467,1,"Agrostis capillaris",4
11609,467,1,"Anthoxanthum odoratum",6
11610,467,1,"Calluna vulgaris",3
11611,467,1,"Campylopus introflexus",0.1
11612,467,1,"Carex binervis",2
11613,467,1,"Carex pilulifera",1
11614,467,1,"Erica tetralix",2
11615,467,1,"Festuca ovina",2
11616,467,1,"Hypnum jutlandicum",7
11617,467,1,"Juncus acutiflorus",4
11618,467,1,"Molinia caerulea",7
11619,467,1,"Potentilla erecta",4
11620,467,1,"Rhytidiadelphus squarrosus",3
11621,467,1,"Ulex europaeus",2
11622,468,1,"Brachythecium species",3
11623,468,1,"Calliergonella cuspidata",3
11624,468,1,"Carex nigra",6
11625,468,1,"Eleocharis uniglumis",3
11626,468,1,"Filipendula ulmaria",3
11627,468,1,"Holcus lanatus",0.1
11628,468,1,"Iris pseudacorus",1
11629,468,1,"Juncus acutiflorus",4
11630,468,1,"Juncus effusus",3
11631,468,1,"Kindbergia praelonga",0.1
11632,468,1,"Lotus corniculatus",2
11633,468,1,"Lotus pedunculatus",2
11634,468,1,"Poa pratensis",2
11635,468,1,"Potentilla anserina",4
11636,468,1,"Ranunculus acris",0.1
11637,468,1,"Ranunculus repens",5
11638,468,1,"Rhinanthus minor",2
11639,468,1,"Trifolium repens",2
11640,468,2,"Agrostis stolonifera",6
11641,468,2,"Apium nodiflorum",1
11642,468,2,"Cardamine pratensis",0.1
11643,468,2,"Equisetum fluviatile",3
11644,468,2,"Galium palustre",2
11645,468,2,"Iris pseudacorus",4
11646,468,2,"Juncus effusus",4
11647,468,2,"Lotus pedunculatus",1
11648,468,2,"Mentha aquatica",3
11649,468,2,"Potentilla palustris",3
11650,468,2,"Ranunculus repens",3
11651,468,2,"Rhinanthus minor",2
11652,468,2,"Veronica scutellata",1
11653,468,3,"Agrostis stolonifera",6
11654,468,3,"Equisetum fluviatile",2
11655,468,3,"Galium palustre",2
11656,468,3,"Holcus lanatus",4
11657,468,3,"Iris pseudacorus",4
11658,468,3,"Juncus effusus",3
11659,468,3,"Lotus pedunculatus",3
11660,468,3,"Mentha aquatica",3
11661,468,3,"Poa pratensis",0.1
11662,468,3,"Ranunculus flammula",2
11663,468,3,"Ranunculus repens",4
11664,468,3,"Rumex crispus",2
11665,468,3,"Schoenoplectus tabernaemontani",3
11666,468,3,"Trifolium repens",1
11667,468,3,"Veronica scutellata",2
11668,468,4,"Agrostis stolonifera",5
11669,468,4,"Eleocharis uniglumis",3
11670,468,4,"Equisetum fluviatile",5
11671,468,4,"Filipendula ulmaria",4
11672,468,4,"Galium palustre",2
11673,468,4,"Holcus lanatus",3
11674,468,4,"Iris pseudacorus",6
11675,468,4,"Lotus pedunculatus",3
11676,468,4,"Mentha aquatica",3
11677,468,4,"Ranunculus flammula",0.1
11678,468,4,"Ranunculus repens",2
11679,468,4,"Rhinanthus minor",2
11680,468,4,"Veronica scutellata",2
11681,468,5,"Agrostis stolonifera",3
11682,468,5,"Anthoxanthum odoratum",4
11683,468,5,"Brachythecium species",4
11684,468,5,"Calliergonella cuspidata",3
11685,468,5,"Carex nigra",3
11686,468,5,"Cerastium fontanum",0.1
11687,468,5,"Cirsium palustre",0.1
11688,468,5,"Equisetum fluviatile",2
11689,468,5,"Equisetum palustre",4
11690,468,5,"Filipendula ulmaria",2
11691,468,5,"Holcus lanatus",3
11692,468,5,"Juncus acutiflorus",5
11693,468,5,"Juncus effusus",2
11694,468,5,"Lathyrus pratensis",2
11695,468,5,"Lotus corniculatus",1
11696,468,5,"Lotus pedunculatus",1
11697,468,5,"Lythrum salicaria",1
11698,468,5,"Plantago lanceolata",1
11699,468,5,"Poa pratensis",3
11700,468,5,"Potentilla anserina",3
11701,468,5,"Ranunculus acris",0.1
11702,468,5,"Ranunculus repens",2
11703,468,5,"Rhinanthus minor",2
11704,468,5,"Trifolium repens",3
11705,470,1,"Agrostis stolonifera",2
11706,470,1,"Anthoxanthum odoratum",3
11707,470,1,"Calliergonella cuspidata",2
11708,470,1,"Carex species",4
11709,470,1,"Holcus lanatus",2
11710,470,1,"Juncus acutiflorus",6
11711,470,1,"Mentha aquatica",2
11712,470,1,"Molinia caerulea",6
11713,470,1,"Potentilla erecta",4
11714,470,1,"Prunella vulgaris",1
11715,470,1,"Scutellaria minor",1
11716,470,1,"Succisa pratensis",3
11717,470,2,"Agrostis capillaris",3
11718,470,2,"Agrostis stolonifera",3
11719,470,2,"Carex nigra",5
11720,470,2,"Cirsium palustre",2
11721,470,2,"Epilobium obscurum",2
11722,470,2,"Holcus lanatus",3
11723,470,2,"Juncus acutiflorus",5
11724,470,2,"Juncus bulbosus",2
11725,470,2,"Juncus effusus",4
11726,470,2,"Kindbergia praelonga",1
11727,470,2,"Lotus pedunculatus",5
11728,470,2,"Plantago lanceolata",0.1
11729,470,2,"Potentilla erecta",3
11730,470,2,"Rhytidiadelphus squarrosus",1
11731,470,2,"Rumex acetosa",1
11732,470,3,"Achillea millefolium",4
11733,470,3,"Agrostis capillaris",7
11734,470,3,"Carex flacca",2
11735,470,3,"Carex viridula",2
11736,470,3,"Centaurea nigra",3
11737,470,3,"Cirsium palustre",2
11738,470,3,"Crepis capillaris",2
11739,470,3,"Cynosurus cristatus",3
11740,470,3,"Holcus lanatus",4
11741,470,3,"Hypochaeris radicata",5
11742,470,3,"Lotus corniculatus",3
11743,470,3,"Plantago lanceolata",3
11744,470,3,"Prunella vulgaris",3
11745,470,3,"Ranunculus repens",4
11746,470,3,"Rhytidiadelphus squarrosus",3
11747,470,3,"Rumex acetosa",2
11748,470,3,"Rumex acetosella",2
11749,470,3,"Scleropodium purum",2
11750,470,3,"Taraxacum officinale ag.",2
11751,470,3,"Trifolium pratense",2
11752,470,3,"Trifolium repens",5
11753,471,1,"Agrostis capillaris",7
11754,471,1,"Dactylis glomerata",4
11755,471,1,"Festuca rubra",6
11756,471,1,"Holcus lanatus",3
11757,471,1,"Lotus corniculatus",3
11758,471,1,"Plantago lanceolata",2
11759,471,1,"Potentilla erecta",3
11760,471,1,"Rumex acetosa",2
11761,471,1,"Trifolium repens",4
11762,471,2,"Agrostis stolonifera",4
11763,471,2,"Anthyllis vulneraria",2
11764,471,2,"Armeria maritima",4
11765,471,2,"Cochlearia officinalis",3
11766,471,2,"Festuca rubra",6
11767,471,2,"Hieracium species",0.1
11768,471,2,"Holcus lanatus",2
11769,471,2,"Lotus corniculatus",4
11770,471,2,"Plantago maritima",3
11771,471,2,"Trifolium repens",1
11772,471,3,"Agrostis stolonifera",3
11773,471,3,"Angelica sylvestris",3
11774,471,3,"Anthoxanthum odoratum",2
11775,471,3,"Cardamine pratensis",2
11776,471,3,"Cerastium fontanum",2
11777,471,3,"Cirsium palustre",0.1
11778,471,3,"Epilobium obscurum",2
11779,471,3,"Festuca rubra",3
11780,471,3,"Holcus lanatus",5
11781,471,3,"Juncus acutiflorus",6
11782,471,3,"Mentha aquatica",4
11783,471,3,"Molinia caerulea",4
11784,471,3,"Ranunculus flammula",0.1
11785,471,3,"Ranunculus repens",2
11786,471,3,"Rumex acetosa",2
11787,471,4,"Agrostis stolonifera",4
11788,471,4,"Dactylis glomerata",8
11789,471,4,"Elytrigia repens",4
11790,471,4,"Holcus lanatus",3
11791,471,4,"Rumex crispus",0.1
11792,473,1,"Agrostis capillaris",6
11793,473,1,"Anthoxanthum odoratum",7
11794,473,1,"Brachythecium rutabulum",3
11795,473,1,"Cerastium fontanum",2
11796,473,1,"Cirsium palustre",3
11797,473,1,"Dactylis glomerata",3
11798,473,1,"Holcus lanatus",4
11799,473,1,"Hypochaeris radicata",5
11800,473,1,"Kindbergia praelonga",2
11801,473,1,"Lolium perenne",3
11802,473,1,"Prunella vulgaris",3
11803,473,1,"Ranunculus repens",2
11804,473,1,"Rumex acetosa",2
11805,473,1,"Rumex acetosella",4
11806,473,1,"Taraxacum officinale ag.",3
11807,473,1,"Trifolium repens",2
11808,473,2,"Agrostis capillaris",4
11809,473,2,"Anagallis tenella",3
11810,473,2,"Anthoxanthum odoratum",4
11811,473,2,"Carex panicea",4
11812,473,2,"Carex viridula",3
11813,473,2,"Cerastium fontanum",0.1
11814,473,2,"Cirsium palustre",3
11815,473,2,"Erica cinerea",2
11816,473,2,"Holcus lanatus",2
11817,473,2,"Hypochaeris radicata",2
11818,473,2,"Juncus acutiflorus",5
11819,473,2,"Juncus bulbosus",5
11820,473,2,"Juncus effusus",2
11821,473,2,"Lotus pedunculatus",3
11822,473,2,"Luzula multiflora",2
11823,473,2,"Molinia caerulea",4
11824,473,2,"Pedicularis sylvatica",2
11825,473,2,"Pellia epiphylla",1
11826,473,2,"Potentilla erecta",3
11827,473,2,"Ranunculus flammula",3
11828,473,2,"Thuidium tamariscinum",2
11829,473,2,"Ulex europaeus",1
11830,473,2,"Viola palustris",3
11831,473,3,"Agrostis capillaris",4
11832,473,3,"Agrostis stolonifera",8
11833,473,3,"Bellis perennis",3
11834,473,3,"Bryum species",1
11835,473,3,"Cerastium fontanum",2
11836,473,3,"Cirsium palustre",0.1
11837,473,3,"Cirsium vulgare",2
11838,473,3,"Epilobium obscurum",1
11839,473,3,"Holcus lanatus",3
11840,473,3,"Hypochaeris radicata",1
11841,473,3,"Juncus bufonius",2
11842,473,3,"Leontodon autumnalis",1
11843,473,3,"Leontodon saxatilis",0.1
11844,473,3,"Lolium perenne",4
11845,473,3,"Poa annua",5
11846,473,3,"Prunella vulgaris",4
11847,473,3,"Ranunculus repens",4
11848,473,3,"Rumex acetosa",2
11849,473,3,"Sagina procumbens",0.1
11850,473,3,"Stellaria uliginosa",0.1
11851,473,3,"Taraxacum officinale ag.",2
11852,473,3,"Trifolium repens",4
11853,473,3,"Ulex europaeus",1
11854,473,3,"Veronica serpyllifolia",0.1
11855,474,1,"Agrostis stolonifera",4
11856,474,1,"Cerastium fontanum",0.1
11857,474,1,"Holcus lanatus",9
11858,474,1,"Juncus acutiflorus",4
11859,474,1,"Juncus effusus",5
11860,474,1,"Lolium perenne",3
11861,474,1,"Lotus pedunculatus",4
11862,474,1,"Ranunculus acris",1
11863,474,1,"Ranunculus repens",3
11864,474,1,"Stellaria uliginosa",2
11865,474,1,"Trifolium repens",2
11866,475,1,"Agrostis stolonifera",4
11867,475,1,"Calluna vulgaris",1
11868,475,1,"Cardamine pratensis",2
11869,475,1,"Crepis capillaris",0.1
11870,475,1,"Epilobium palustre",1
11871,475,1,"Festuca rubra",3
11872,475,1,"Festuca vivipara",3
11873,475,1,"Galium palustre",0.1
11874,475,1,"Holcus lanatus",4
11875,475,1,"Hylocomium splendens",3
11876,475,1,"Juncus acutiflorus",6
11877,475,1,"Molinia caerulea",7
11878,475,1,"Polytrichum commune",2
11879,475,1,"Potentilla erecta",3
11880,475,1,"Rhytidiadelphus squarrosus",2
11881,475,1,"Scleropodium purum",1
11882,475,1,"Sphagnum palustre",3
11883,475,1,"Trifolium repens",2
11884,475,2,"Agrostis canina",3
11885,475,2,"Agrostis capillaris",8
11886,475,2,"Calluna vulgaris",3
11887,475,2,"Campylopus flexuosus",1
